_weight,_likelihood,$\Omega_m\ \mathrm{Blinded}$,$w\ \mathrm{Blinded}$
1.00000,11.68224,0.39525,-1.06092
4.00000,11.80327,0.42242,-1.18098
2.00000,13.13785,0.47190,-1.43307
2.00000,12.69360,0.46143,-1.36191
5.00000,12.14784,0.44227,-1.27117
1.00000,11.62354,0.38783,-1.08398
5.00000,12.48099,0.42230,-1.09442
4.00000,11.90603,0.42614,-1.17354
1.00000,11.83213,0.41948,-1.14639
2.00000,11.66436,0.39081,-1.10189
6.00000,12.14346,0.42982,-1.15837
4.00000,11.63738,0.39833,-1.11696
1.00000,11.79115,0.42109,-1.19036
1.00000,14.22917,0.44827,-1.48443
8.00000,14.38073,0.44319,-1.47123
11.00000,13.40971,0.46837,-1.48463
1.00000,18.10092,0.46110,-1.71317
2.00000,18.90127,0.45079,-1.68381
1.00000,18.90058,0.54389,-1.69972
1.00000,16.77879,0.52611,-1.65461
1.00000,15.20949,0.50260,-1.44590
1.00000,14.06063,0.41864,-1.01084
9.00000,13.01652,0.35382,-0.87289
13.00000,12.42514,0.35644,-0.90174
2.00000,11.72564,0.41341,-1.13662
11.00000,11.83065,0.40041,-1.06028
1.00000,12.25011,0.34601,-1.00181
3.00000,12.30370,0.35387,-1.03112
6.00000,12.34190,0.37940,-1.12153
4.00000,12.07808,0.36915,-1.06950
1.00000,12.07443,0.43230,-1.18277
2.00000,12.52815,0.37996,-0.95296
1.00000,13.60560,0.34034,-0.82825
1.00000,11.98304,0.34437,-0.97740
1.00000,12.82186,0.46153,-1.30002
1.00000,12.41169,0.38059,-1.12964
2.00000,13.78761,0.43563,-1.41048
10.00000,12.48033,0.44343,-1.34272
4.00000,12.64388,0.45339,-1.37652
8.00000,12.34464,0.40953,-1.22921
2.00000,12.40722,0.41653,-1.25795
3.00000,11.63965,0.39937,-1.12001
5.00000,13.03407,0.40583,-1.25487
3.00000,11.78360,0.42055,-1.17075
1.00000,12.19661,0.42069,-1.25455
2.00000,13.24890,0.24153,-0.75321
1.00000,12.89979,0.29470,-0.87728
1.00000,12.54722,0.32735,-0.84091
2.00000,11.72466,0.40255,-1.08228
1.00000,11.95536,0.42851,-1.17923
2.00000,13.28928,0.45791,-1.22147
2.00000,11.71796,0.35562,-0.95580
2.00000,11.74695,0.37962,-1.07677
6.00000,12.03091,0.31829,-0.87324
1.00000,12.09060,0.36704,-0.94343
4.00000,11.83761,0.42215,-1.16262
1.00000,11.86308,0.39257,-1.03017
2.00000,11.80523,0.38776,-1.02059
4.00000,11.84708,0.36346,-0.95337
2.00000,11.79275,0.41628,-1.13595
3.00000,13.96128,0.47525,-1.29135
7.00000,12.63486,0.45250,-1.24706
1.00000,12.41338,0.37101,-1.09585
2.00000,13.41928,0.44134,-1.41197
1.00000,13.63861,0.36214,-1.11431
2.00000,12.68965,0.42560,-1.09534
3.00000,12.80950,0.44092,-1.36822
1.00000,12.11789,0.39400,-1.15891
9.00000,11.62727,0.37138,-1.00312
4.00000,11.67488,0.35779,-0.97549
1.00000,12.40146,0.44937,-1.25880
7.00000,12.00532,0.43453,-1.21793
1.00000,11.77653,0.34403,-0.94368
3.00000,12.09968,0.33233,-0.87502
2.00000,12.76355,0.46330,-1.34303
5.00000,11.80553,0.39803,-1.14450
1.00000,11.59215,0.39132,-1.07248
2.00000,11.59394,0.39209,-1.07450
4.00000,11.61619,0.39438,-1.10054
1.00000,13.14983,0.25971,-0.72735
1.00000,13.71930,0.34815,-0.84023
1.00000,12.71431,0.36714,-0.91338
2.00000,11.65033,0.39574,-1.06889
1.00000,12.22999,0.43446,-1.17476
2.00000,13.31638,0.43111,-1.08566
2.00000,12.67497,0.41505,-1.05476
3.00000,13.67797,0.47195,-1.28938
3.00000,13.10371,0.46242,-1.26956
6.00000,15.56813,0.49168,-1.30878
5.00000,12.07280,0.31813,-0.89179
1.00000,12.34068,0.31908,-0.83876
1.00000,11.76443,0.36071,-0.95652
2.00000,11.74980,0.38317,-1.08920
2.00000,11.63321,0.37107,-1.02710
2.00000,11.88671,0.34682,-0.97652
2.00000,14.80344,0.40103,-0.93593
1.00000,12.77969,0.45188,-1.22586
1.00000,11.67634,0.40941,-1.13029
2.00000,11.65298,0.39622,-1.11559
5.00000,11.99241,0.33717,-0.95316
2.00000,12.71442,0.38292,-1.15340
3.00000,12.51774,0.39070,-0.98308
6.00000,12.16055,0.34882,-1.00565
3.00000,12.39224,0.38945,-0.98567
1.00000,12.58798,0.30349,-0.80341
2.00000,11.60398,0.38409,-1.06618
5.00000,12.06720,0.32194,-0.86517
1.00000,13.00787,0.34835,-1.04457
4.00000,13.83828,0.43164,-1.39676
12.00000,13.78377,0.47057,-1.52551
3.00000,13.64958,0.48312,-1.48623
2.00000,13.23776,0.47204,-1.45721
4.00000,12.67858,0.28030,-0.77313
1.00000,12.72455,0.34571,-1.02441
2.00000,11.74504,0.41120,-1.11842
2.00000,12.93418,0.25590,-0.76958
1.00000,12.48019,0.28652,-0.79566
5.00000,12.52902,0.42022,-1.27932
2.00000,12.92493,0.38931,-1.18682
1.00000,13.17773,0.42851,-1.08160
2.00000,13.16861,0.37394,-0.91298
5.00000,12.48251,0.39231,-0.98952
4.00000,12.41496,0.42602,-1.11510
4.00000,12.01695,0.43118,-1.18540
1.00000,12.37185,0.44034,-1.19409
1.00000,12.09997,0.42514,-1.13845
3.00000,11.79269,0.39884,-1.05878
8.00000,11.70946,0.35534,-0.98098
4.00000,11.89905,0.35701,-0.93501
1.00000,11.66211,0.36325,-1.00276
14.00000,11.67132,0.36183,-0.97537
6.00000,11.76197,0.35479,-0.94625
4.00000,12.23629,0.39942,-1.02508
2.00000,11.98363,0.32230,-0.88751
1.00000,11.71685,0.40579,-1.09771
2.00000,14.49641,0.38185,-0.89412
1.00000,13.17565,0.33479,-0.83058
1.00000,13.33166,0.32456,-0.80781
6.00000,11.82476,0.34513,-0.92281
1.00000,12.05884,0.43394,-1.26628
5.00000,12.00505,0.38306,-0.99030
1.00000,12.33233,0.38676,-0.98108
2.00000,12.60250,0.40604,-1.02681
1.00000,12.25348,0.37332,-1.09504
2.00000,12.42716,0.31729,-0.91999
3.00000,12.38483,0.29766,-0.81121
1.00000,12.60792,0.44633,-1.20660
5.00000,12.52989,0.45595,-1.34510
2.00000,12.01561,0.38465,-1.11884
2.00000,12.16583,0.40997,-1.21738
2.00000,12.67396,0.36447,-1.08569
1.00000,12.16572,0.44307,-1.27417
1.00000,12.91582,0.40315,-1.00293
3.00000,13.14489,0.39986,-0.98359
1.00000,12.96829,0.41783,-1.05043
2.00000,12.42465,0.42773,-1.12218
1.00000,11.68663,0.39923,-1.07537
5.00000,11.99237,0.43432,-1.22215
2.00000,11.91606,0.39836,-1.04471
5.00000,12.58874,0.44632,-1.20853
4.00000,12.66909,0.42693,-1.10221
1.00000,11.86003,0.37302,-0.97472
11.00000,12.06278,0.37845,-0.97381
3.00000,11.61895,0.38930,-1.05294
1.00000,11.84314,0.41102,-1.10149
1.00000,12.33127,0.44886,-1.31452
2.00000,12.30088,0.39897,-1.01976
1.00000,12.57437,0.45662,-1.29902
1.00000,12.57350,0.45660,-1.29898
1.00000,11.89126,0.42867,-1.21595
4.00000,12.06729,0.42361,-1.24940
3.00000,12.06115,0.31756,-0.86431
6.00000,11.71412,0.39515,-1.12347
1.00000,11.83369,0.41903,-1.20409
2.00000,12.03856,0.40922,-1.20398
1.00000,12.00505,0.40755,-1.19550
5.00000,11.59905,0.38328,-1.06157
1.00000,12.42393,0.45182,-1.28114
3.00000,12.99861,0.27655,-0.83205
1.00000,12.40383,0.29554,-0.84892
3.00000,11.84502,0.35239,-0.99192
2.00000,12.11184,0.37485,-0.96133
3.00000,12.13925,0.36748,-1.06777
2.00000,11.92240,0.39252,-1.02484
3.00000,12.03895,0.43003,-1.25886
7.00000,11.99752,0.42416,-1.24164
2.00000,11.88185,0.35412,-0.93087
4.00000,12.92588,0.25198,-0.75122
3.00000,12.94344,0.25061,-0.74709
1.00000,12.61487,0.28680,-0.78318
1.00000,12.20065,0.31796,-0.84733
2.00000,11.99778,0.34473,-0.97991
2.00000,11.62373,0.38234,-1.06607
1.00000,11.62413,0.38015,-1.05864
5.00000,12.09682,0.38987,-1.14299
2.00000,11.90428,0.40215,-1.16837
1.00000,11.79178,0.42160,-1.18667
1.00000,11.70664,0.38162,-1.07840
4.00000,11.60979,0.38048,-1.05573
1.00000,11.90376,0.36840,-1.05371
2.00000,12.19580,0.36783,-1.07249
7.00000,11.73285,0.35465,-0.98379
1.00000,11.90550,0.33242,-0.92289
3.00000,12.59090,0.31632,-0.92588
6.00000,12.24099,0.34868,-1.01016
1.00000,12.12439,0.36563,-1.06045
2.00000,12.39687,0.33775,-0.98301
2.00000,11.75002,0.41741,-1.15798
6.00000,14.21267,0.49295,-1.46591
1.00000,12.24910,0.32106,-0.92032
1.00000,13.49617,0.30886,-0.93875
2.00000,13.92828,0.47087,-1.53893
1.00000,13.15675,0.47122,-1.44282
1.00000,13.32644,0.47604,-1.45637
1.00000,12.65894,0.28661,-0.84144
4.00000,15.41893,0.26173,-0.86154
2.00000,14.96934,0.23536,-0.79373
1.00000,15.01032,0.23512,-0.79406
5.00000,14.59958,0.27082,-0.86663
2.00000,12.09748,0.39165,-1.00925
4.00000,12.68533,0.38345,-0.95536
6.00000,12.71644,0.35551,-1.05677
1.00000,12.37776,0.37445,-0.94588
2.00000,11.77939,0.40370,-1.07894
5.00000,11.71780,0.39796,-1.06532
3.00000,11.66569,0.39018,-1.04604
1.00000,11.62238,0.38076,-1.06032
1.00000,13.01424,0.46791,-1.33691
2.00000,13.03903,0.46824,-1.33564
4.00000,13.23333,0.47421,-1.37734
3.00000,12.64094,0.46006,-1.33877
2.00000,12.71632,0.45574,-1.26231
1.00000,12.31379,0.37804,-1.11513
1.00000,12.34305,0.37698,-1.11304
1.00000,12.24003,0.37208,-1.08992
3.00000,12.05294,0.35217,-1.00961
1.00000,13.47486,0.27987,-0.73777
1.00000,12.80113,0.27801,-0.82548
3.00000,11.98937,0.40435,-1.18370
2.00000,11.94425,0.42879,-1.23833
1.00000,12.13836,0.43043,-1.16244
1.00000,11.92769,0.33755,-0.89903
4.00000,11.88786,0.36246,-0.94753
1.00000,11.92901,0.38209,-0.99318
1.00000,11.61400,0.39874,-1.09525
2.00000,11.59119,0.37989,-1.04390
1.00000,12.81917,0.28662,-0.77102
2.00000,12.57333,0.28530,-0.78524
2.00000,11.61287,0.39581,-1.08033
6.00000,12.10215,0.42030,-1.11494
4.00000,13.18680,0.36878,-0.90015
1.00000,12.06635,0.31498,-0.86806
1.00000,11.81864,0.39501,-1.13629
4.00000,13.17561,0.43968,-1.13017
2.00000,11.87932,0.42693,-1.18865
1.00000,11.70180,0.40106,-1.08006
8.00000,11.81311,0.34284,-0.92284
1.00000,13.28917,0.30137,-0.77263
2.00000,13.48025,0.31004,-0.77995
5.00000,12.26276,0.38275,-0.97361
10.00000,11.73031,0.36199,-0.96373
2.00000,12.76864,0.26660,-0.75840
1.00000,12.34784,0.35193,-1.02704
2.00000,12.23483,0.38135,-0.97133
1.00000,12.14886,0.43653,-1.28548
3.00000,15.57520,0.29221,-0.70867
7.00000,11.82465,0.35227,-0.98906
2.00000,11.87966,0.40642,-1.17907
1.00000,11.89232,0.40544,-1.17748
1.00000,11.70091,0.38063,-1.07425
1.00000,11.93605,0.36276,-1.03691
3.00000,11.98030,0.36498,-1.04810
2.00000,14.13147,0.33506,-0.80516
7.00000,12.10389,0.43467,-1.27572
1.00000,12.44245,0.39552,-1.00118
1.00000,12.84697,0.36765,-0.90944
2.00000,11.81458,0.33978,-0.92335
2.00000,11.84680,0.33767,-0.91302
1.00000,11.76480,0.34529,-0.94561
4.00000,12.34063,0.32817,-0.85265
3.00000,12.20592,0.33228,-0.86738
6.00000,11.94838,0.36702,-0.95304
2.00000,11.88261,0.42822,-1.20624
6.00000,12.11696,0.42789,-1.26592
2.00000,12.01844,0.42582,-1.24817
2.00000,11.96614,0.39625,-1.15466
4.00000,11.76427,0.34524,-0.94424
1.00000,12.13562,0.31492,-0.88833
2.00000,13.76608,0.25091,-0.79776
5.00000,13.86632,0.21880,-0.72979
2.00000,12.59258,0.32381,-0.83302
1.00000,12.33943,0.31612,-0.91081
1.00000,11.71375,0.38284,-1.01623
1.00000,11.93053,0.36886,-0.95876
7.00000,11.63823,0.36715,-0.99290
1.00000,11.88596,0.41199,-1.10043
8.00000,12.34543,0.38732,-0.98197
3.00000,12.02296,0.33054,-0.87940
1.00000,12.46472,0.29145,-0.79926
1.00000,11.81727,0.36411,-1.03059
1.00000,11.87067,0.36305,-1.03218
3.00000,13.43577,0.44138,-1.12438
10.00000,12.31172,0.40540,-1.21240
2.00000,12.67456,0.45581,-1.38140
4.00000,12.75273,0.28747,-0.77540
2.00000,13.09395,0.29439,-0.76939
6.00000,12.51638,0.28079,-0.80572
14.00000,11.64197,0.40108,-1.12428
3.00000,11.86228,0.35753,-1.01205
10.00000,11.78075,0.34318,-0.93751
5.00000,11.73863,0.38077,-1.00732
10.00000,11.68742,0.38212,-1.07731
2.00000,14.08499,0.44412,-1.46011
2.00000,15.83861,0.49525,-1.74006
1.00000,13.36105,0.47585,-1.46727
4.00000,13.10792,0.38972,-1.19641
1.00000,13.55867,0.45855,-1.20672
1.00000,12.92346,0.37877,-0.93365
5.00000,11.64971,0.37406,-1.00304
2.00000,11.84983,0.38467,-1.00715
1.00000,15.09369,0.36928,-0.85148
2.00000,15.64232,0.39855,-0.90922
5.00000,13.41360,0.34786,-0.84823
8.00000,12.29923,0.31999,-0.92041
3.00000,12.30548,0.31555,-0.90659
2.00000,12.39770,0.31961,-0.92549
8.00000,12.01579,0.34405,-0.90082
3.00000,12.72789,0.45076,-1.38457
2.00000,12.16967,0.42865,-1.27409
1.00000,12.69184,0.37227,-1.11395
7.00000,11.80222,0.37177,-1.05583
3.00000,12.14946,0.44090,-1.23700
2.00000,12.09600,0.43710,-1.21460
2.00000,11.67785,0.40149,-1.13500
1.00000,12.53638,0.44143,-1.18366
3.00000,12.83747,0.37371,-0.92428
1.00000,12.35428,0.35220,-0.89622
3.00000,13.05388,0.46968,-1.35285
1.00000,13.54779,0.44648,-1.14276
4.00000,12.24087,0.35529,-0.90852
4.00000,12.49136,0.42896,-1.30564
2.00000,12.33497,0.36439,-1.06864
5.00000,12.58985,0.34891,-1.02898
3.00000,13.01633,0.44599,-1.17142
1.00000,12.01469,0.41966,-1.12085
2.00000,11.70679,0.40286,-1.14441
4.00000,14.34500,0.41513,-1.34877
1.00000,13.53582,0.41472,-1.31348
3.00000,13.07266,0.45741,-1.43336
5.00000,11.72462,0.41561,-1.15919
1.00000,12.45533,0.45344,-1.33393
11.00000,12.00144,0.42452,-1.24300
3.00000,12.64194,0.45626,-1.37501
1.00000,14.47083,0.41171,-1.33877
1.00000,15.19503,0.36224,-1.15940
3.00000,13.04572,0.24491,-0.72875
1.00000,12.35436,0.34247,-0.99608
2.00000,11.82489,0.42118,-1.15919
1.00000,12.02769,0.43660,-1.24000
1.00000,14.45100,0.30811,-0.96256
2.00000,12.68281,0.40820,-1.03011
2.00000,12.26782,0.30982,-0.88463
2.00000,12.56877,0.41546,-1.06202
8.00000,11.59135,0.38040,-1.03745
2.00000,11.61404,0.37030,-1.01123
3.00000,12.26268,0.41289,-1.23481
3.00000,12.28020,0.43796,-1.19005
3.00000,12.95231,0.43656,-1.12833
1.00000,11.70454,0.41140,-1.13087
1.00000,11.74495,0.39659,-1.05651
8.00000,11.64459,0.36393,-0.98816
1.00000,13.04966,0.27178,-0.74386
2.00000,12.32948,0.42457,-1.11498
2.00000,12.59788,0.27982,-0.81488
8.00000,12.87972,0.26050,-0.77916
1.00000,12.13887,0.36428,-0.93408
2.00000,12.33808,0.44928,-1.27668
2.00000,12.18076,0.35293,-1.02076
2.00000,12.11835,0.31316,-0.87821
2.00000,12.46253,0.33168,-0.96701
3.00000,13.44277,0.47931,-1.45877
5.00000,13.12070,0.46775,-1.31516
1.00000,12.87936,0.29726,-0.78154
2.00000,12.74734,0.37256,-1.11749
1.00000,15.45306,0.33299,-0.77402
8.00000,15.85171,0.45155,-1.07636
2.00000,12.96107,0.46298,-1.42455
2.00000,12.45024,0.41736,-1.26389
1.00000,12.46553,0.40387,-1.21683
7.00000,12.21323,0.31180,-0.88607
1.00000,11.69534,0.38211,-1.07844
6.00000,12.48913,0.34125,-0.99905
1.00000,12.40660,0.34351,-1.00226
4.00000,12.85014,0.38899,-1.18215
5.00000,13.15156,0.24074,-0.71601
8.00000,12.51591,0.29255,-0.84925
2.00000,12.58643,0.27815,-0.80720
1.00000,11.61502,0.39870,-1.10793
1.00000,11.71192,0.40389,-1.14804
1.00000,11.70850,0.40493,-1.14995
2.00000,12.44995,0.34244,-0.87231
2.00000,11.63246,0.38466,-1.07588
2.00000,11.98610,0.32502,-0.90598
1.00000,11.67297,0.36789,-0.98505
4.00000,11.94412,0.37364,-0.96952
2.00000,11.95122,0.37385,-0.96953
1.00000,12.75269,0.44297,-1.17405
2.00000,12.17086,0.43076,-1.27918
1.00000,12.63696,0.39419,-1.19099
2.00000,11.84885,0.39467,-1.13839
2.00000,11.68758,0.39101,-1.10645
5.00000,11.70343,0.39888,-1.07108
1.00000,12.46275,0.34071,-0.86845
2.00000,13.95571,0.42348,-1.03106
2.00000,12.94726,0.44729,-1.18343
6.00000,13.09783,0.40381,-1.25012
6.00000,11.98582,0.37331,-0.96567
1.00000,11.98554,0.36584,-0.94758
1.00000,11.73404,0.38929,-1.10760
1.00000,11.58688,0.38260,-1.04955
1.00000,12.26731,0.29857,-0.83561
1.00000,13.64469,0.32031,-0.97695
1.00000,13.89439,0.19723,-0.68336
2.00000,12.97051,0.24875,-0.74174
1.00000,13.81610,0.24843,-0.69134
5.00000,11.63856,0.40298,-1.12538
1.00000,11.59031,0.38776,-1.07105
1.00000,11.70067,0.37768,-1.06407
4.00000,12.02583,0.36802,-1.06196
10.00000,14.35837,0.48505,-1.34074
1.00000,13.11440,0.39434,-0.96856
14.00000,12.20623,0.34774,-0.89508
1.00000,12.71683,0.40440,-1.23321
5.00000,12.62317,0.39308,-1.18616
4.00000,13.56510,0.47294,-1.30868
2.00000,12.53827,0.45518,-1.35314
1.00000,12.73587,0.46159,-1.38015
1.00000,12.75536,0.45863,-1.28227
1.00000,11.85428,0.34916,-0.98130
15.00000,12.71060,0.26752,-0.78241
1.00000,14.04780,0.24435,-0.79124
4.00000,13.44330,0.23744,-0.69475
2.00000,13.50721,0.29973,-0.91331
2.00000,14.32190,0.17562,-0.65966
4.00000,14.81048,0.20564,-0.73083
4.00000,15.59861,0.22898,-0.79248
2.00000,12.16084,0.34993,-1.00939
3.00000,12.42607,0.33685,-0.98164
4.00000,11.94503,0.40667,-1.18687
1.00000,11.92526,0.37311,-1.07181
2.00000,11.83475,0.37225,-1.06077
1.00000,11.70866,0.40658,-1.10309
1.00000,13.45113,0.33125,-0.81596
1.00000,13.53611,0.33263,-0.81603
2.00000,12.00869,0.39179,-1.01586
5.00000,11.79185,0.39430,-1.04298
1.00000,11.83998,0.42094,-1.20795
5.00000,12.03818,0.38702,-1.12877
1.00000,11.79163,0.41538,-1.13113
4.00000,11.70421,0.37734,-1.00236
2.00000,11.68115,0.39579,-1.06310
1.00000,11.97764,0.34742,-0.90991
2.00000,13.82750,0.22808,-0.67148
1.00000,13.93742,0.23364,-0.67298
4.00000,14.26226,0.22998,-0.66043
2.00000,15.00117,0.23318,-0.64748
1.00000,13.99311,0.22379,-0.66225
2.00000,13.84347,0.29075,-0.74195
1.00000,13.73886,0.26078,-0.82013
2.00000,13.32636,0.22639,-0.71380
1.00000,11.69493,0.40299,-1.08948
3.00000,15.23481,0.49820,-1.39107
1.00000,13.84521,0.42866,-1.05398
5.00000,12.52069,0.42979,-1.12469
2.00000,13.14705,0.44564,-1.16111
2.00000,13.34545,0.44155,-1.12978
1.00000,11.74804,0.40954,-1.10940
1.00000,11.71537,0.40723,-1.10480
6.00000,11.71594,0.40573,-1.09763
3.00000,11.78102,0.39894,-1.06054
5.00000,12.68493,0.32583,-0.95935
5.00000,12.25970,0.32473,-0.93299
1.00000,12.28012,0.29756,-0.83293
5.00000,12.33380,0.34283,-0.87872
1.00000,13.02671,0.29285,-0.76982
1.00000,13.90063,0.35263,-1.08910
1.00000,13.03842,0.30706,-0.91792
4.00000,13.10884,0.41827,-1.04569
1.00000,11.69187,0.41205,-1.14672
5.00000,11.98202,0.38143,-1.10511
1.00000,11.65301,0.40408,-1.13321
6.00000,13.42009,0.26455,-0.81866
1.00000,12.58794,0.30275,-0.88500
5.00000,13.94465,0.25958,-0.70000
1.00000,13.71083,0.43609,-1.08864
1.00000,13.59747,0.46579,-1.25026
4.00000,11.79277,0.41346,-1.18571
1.00000,11.68055,0.38475,-1.02648
1.00000,11.99308,0.32144,-0.88565
5.00000,12.03314,0.39628,-1.02835
2.00000,11.73678,0.34878,-0.94983
2.00000,11.59537,0.38311,-1.05930
1.00000,12.66883,0.41462,-1.26833
3.00000,12.63927,0.42062,-1.28817
4.00000,12.45300,0.33461,-0.97585
2.00000,11.87497,0.33694,-0.93689
1.00000,12.11857,0.39239,-1.15332
3.00000,12.63482,0.44373,-1.36021
4.00000,11.95987,0.42956,-1.24236
6.00000,12.47169,0.43408,-1.14928
3.00000,12.00622,0.41137,-1.08536
1.00000,12.11920,0.43850,-1.22134
1.00000,11.73748,0.39939,-1.13977
2.00000,11.81196,0.42098,-1.16169
1.00000,12.04159,0.42161,-1.12727
2.00000,11.70271,0.38198,-1.01524
2.00000,11.84579,0.34913,-0.92572
1.00000,13.44057,0.29876,-0.76427
2.00000,13.79587,0.48563,-1.42951
1.00000,13.77132,0.48523,-1.42854
7.00000,13.06914,0.46366,-1.28375
3.00000,11.87853,0.41209,-1.10177
7.00000,11.88775,0.41150,-1.19496
2.00000,13.88397,0.41516,-1.33038
2.00000,12.88788,0.41047,-1.26522
2.00000,12.70506,0.44429,-1.18533
9.00000,11.91081,0.40557,-1.07144
1.00000,12.60568,0.35295,-0.88644
1.00000,12.07290,0.31566,-0.88001
4.00000,11.95994,0.39533,-1.15101
6.00000,11.81109,0.33995,-0.92510
2.00000,12.41281,0.29703,-0.85491
4.00000,12.96803,0.26398,-0.79632
2.00000,13.19847,0.26439,-0.80938
1.00000,13.75477,0.24067,-0.68545
2.00000,13.53458,0.32841,-0.99840
3.00000,12.35360,0.45053,-1.29432
1.00000,13.37025,0.36851,-1.12793
13.00000,11.99727,0.39762,-1.03548
4.00000,11.62604,0.39165,-1.05935
1.00000,11.76180,0.39020,-1.03285
3.00000,12.44213,0.41319,-1.06086
1.00000,12.93865,0.29328,-0.77386
5.00000,11.94069,0.33375,-0.89292
2.00000,11.86771,0.34338,-0.91433
6.00000,12.61955,0.28007,-0.77794
1.00000,11.66289,0.36090,-0.97808
2.00000,11.63209,0.38484,-1.03543
5.00000,12.20234,0.31725,-0.90389
6.00000,12.35126,0.30839,-0.88694
6.00000,12.06504,0.32958,-0.93362
6.00000,11.70770,0.41284,-1.16101
6.00000,12.23999,0.42495,-1.12405
3.00000,11.89988,0.42453,-1.16384
2.00000,12.05897,0.42515,-1.25218
2.00000,12.44748,0.44670,-1.34282
2.00000,12.76043,0.45852,-1.39453
2.00000,15.21669,0.49716,-1.38195
2.00000,14.67889,0.31861,-0.76500
3.00000,11.75547,0.38776,-1.10526
2.00000,11.98759,0.35249,-0.91875
1.00000,13.52338,0.34479,-0.83904
5.00000,12.03896,0.34991,-0.90994
1.00000,12.14995,0.38415,-0.98397
2.00000,12.13776,0.39661,-1.02220
1.00000,13.27367,0.44832,-1.16733
3.00000,12.60533,0.44836,-1.22031
2.00000,11.60666,0.38965,-1.05795
2.00000,12.49293,0.43337,-1.31920
6.00000,11.77288,0.41700,-1.18659
8.00000,11.67519,0.35823,-0.97265
1.00000,12.32405,0.31831,-0.83872
4.00000,12.78566,0.28406,-0.84179
7.00000,12.47356,0.34991,-1.02676
1.00000,12.54313,0.35390,-1.04349
2.00000,11.66112,0.39332,-1.10892
3.00000,12.18388,0.40251,-1.03876
3.00000,12.39463,0.31078,-0.82412
2.00000,14.55063,0.35890,-1.13002
2.00000,12.13839,0.44193,-1.26417
4.00000,11.60378,0.38040,-1.03066
1.00000,11.99748,0.38067,-1.10365
1.00000,12.66999,0.28251,-0.77554
14.00000,12.62826,0.27798,-0.77619
2.00000,12.38573,0.31892,-0.83584
4.00000,11.98703,0.32436,-0.87944
2.00000,12.17513,0.33511,-0.87405
1.00000,11.94822,0.37318,-1.07391
4.00000,13.65237,0.46285,-1.49742
3.00000,12.64243,0.45884,-1.36679
1.00000,11.93263,0.42390,-1.23092
1.00000,11.79356,0.35657,-1.00091
2.00000,11.75068,0.38081,-1.00604
4.00000,11.74960,0.38083,-1.00620
2.00000,13.25805,0.40870,-1.27670
1.00000,12.88028,0.35617,-1.06593
2.00000,12.10371,0.43874,-1.27385
1.00000,12.16671,0.43871,-1.28999
2.00000,13.09408,0.29065,-0.87414
1.00000,11.63184,0.39639,-1.07615
10.00000,11.75481,0.39749,-1.13645
5.00000,12.00352,0.37852,-1.09667
6.00000,12.80538,0.44103,-1.36821
5.00000,12.07399,0.40403,-1.18997
1.00000,12.27523,0.39910,-1.18766
8.00000,14.00431,0.49023,-1.50522
4.00000,11.72142,0.39241,-1.11595
3.00000,11.94781,0.36293,-1.03846
5.00000,11.86853,0.37882,-1.08662
6.00000,11.91296,0.42264,-1.14977
5.00000,12.41344,0.42613,-1.11567
4.00000,11.78281,0.34947,-0.97224
1.00000,11.77150,0.34815,-0.96431
4.00000,11.62307,0.36869,-1.01170
3.00000,12.15359,0.38233,-0.97869
4.00000,12.44565,0.40299,-1.21243
2.00000,14.92367,0.34717,-1.09807
11.00000,12.99097,0.26938,-0.81239
2.00000,12.59303,0.27977,-0.78058
2.00000,12.20933,0.39537,-1.17007
1.00000,11.82556,0.40019,-1.15362
3.00000,11.77463,0.41964,-1.18527
17.00000,11.88076,0.42809,-1.20520
4.00000,11.68381,0.36016,-0.99551
3.00000,11.70287,0.36415,-1.01570
2.00000,12.26731,0.44145,-1.21585
4.00000,12.26210,0.30785,-0.87724
4.00000,12.50029,0.40582,-1.22602
1.00000,12.73804,0.39492,-1.19887
5.00000,12.75221,0.44142,-1.36493
3.00000,12.75818,0.43309,-1.33948
1.00000,12.01973,0.40617,-1.06391
2.00000,12.44863,0.42747,-1.11920
3.00000,11.74876,0.41747,-1.17571
2.00000,12.60934,0.37156,-1.10757
3.00000,12.61426,0.33970,-0.99997
5.00000,12.16562,0.30670,-0.84959
10.00000,11.70669,0.36163,-0.96697
1.00000,12.95271,0.38054,-1.15544
4.00000,12.75424,0.46319,-1.36931
3.00000,13.39089,0.47514,-1.35448
1.00000,12.78995,0.36767,-1.10204
4.00000,11.81056,0.34431,-0.95598
1.00000,11.60290,0.39631,-1.09574
2.00000,11.73257,0.34926,-0.95318
1.00000,11.77024,0.41967,-1.17023
6.00000,11.88564,0.41146,-1.19459
2.00000,11.88857,0.40561,-1.17761
2.00000,11.82357,0.36799,-1.04485
4.00000,12.33339,0.30422,-0.82133
4.00000,12.05909,0.31951,-0.89533
2.00000,12.21571,0.30907,-0.87641
6.00000,11.73886,0.41385,-1.17371
2.00000,11.77256,0.38114,-1.00456
6.00000,12.04207,0.37816,-0.97440
2.00000,11.71581,0.40499,-1.15156
1.00000,11.67522,0.40853,-1.14631
1.00000,12.75719,0.38052,-1.14664
6.00000,14.63893,0.23525,-0.65698
