VARNAMES:,ROW,zMIN,zMAX,z,MUDIF,MUDIFERR,MUREF,NFIT,name,sim_num,muopt,muopt_num,fitopt,fitopt_num,ol_ref,w_ref
ROW:,20,1.01910,1.20000,1.10950,0.00000,999.00000,44.36060,0,SFIELD,1,DEFAULT,0,lowz_CFAF_ZP_s_survcal,48,,
ROW:,1,0.01000,0.03050,0.02120,0.06210,0.01950,34.82660,68,SFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_p_survcal,49,,
ROW:,2,0.03050,0.05240,0.03830,0.02450,0.02080,36.13890,45,SFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_p_survcal,49,,
ROW:,3,0.05240,0.07570,0.05940,0.05520,0.04110,37.12370,9,SFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_p_survcal,49,,
ROW:,4,0.07570,0.10060,0.08440,0.00000,999.00000,37.92650,0,SFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_p_survcal,49,,
ROW:,5,0.10060,0.12730,0.11600,0.00000,999.00000,38.66280,0,SFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_p_survcal,49,,
ROW:,6,0.12730,0.15610,0.13710,0.02970,0.09940,39.05570,2,SFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_p_survcal,49,,
ROW:,7,0.15610,0.18720,0.16960,0.03950,0.04980,39.56120,6,SFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_p_survcal,49,,
ROW:,8,0.18720,0.22090,0.21370,-0.02630,0.08740,40.11970,2,SFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_p_survcal,49,,
ROW:,9,0.22090,0.25770,0.23750,-0.01160,0.03140,40.37820,14,SFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_p_survcal,49,,
ROW:,10,0.25770,0.29810,0.27680,-0.03640,0.03150,40.75740,21,SFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_p_survcal,49,,
ROW:,11,0.29810,0.34260,0.32140,0.05010,0.03330,41.13060,19,SFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_p_survcal,49,,
ROW:,12,0.34260,0.39200,0.36820,-0.02220,0.02350,41.47430,37,SFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_p_survcal,49,,
ROW:,13,0.39200,0.44730,0.41750,-0.03820,0.03300,41.79470,23,SFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_p_survcal,49,,
ROW:,14,0.44730,0.50980,0.47910,0.01330,0.03640,42.14920,24,SFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_p_survcal,49,,
ROW:,15,0.50980,0.58110,0.54660,-0.01050,0.03180,42.49130,34,SFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_p_survcal,49,,
ROW:,16,0.58110,0.66360,0.62080,-0.03130,0.02560,42.82440,62,SFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_p_survcal,49,,
ROW:,17,0.66360,0.76050,0.70070,-0.05010,0.02610,43.14240,40,SFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_p_survcal,49,,
ROW:,18,0.76050,0.87650,0.79480,-0.04080,0.04500,43.47530,10,SFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_p_survcal,49,,
ROW:,19,0.87650,1.01910,0.90350,0.00000,999.00000,43.81500,0,SFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_p_survcal,49,,
ROW:,20,1.01910,1.20000,1.10950,0.00000,999.00000,44.36060,0,SFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_p_survcal,49,,
ROW:,1,0.01000,0.03050,0.02120,0.06170,0.01950,34.82680,68,SFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_q_survcal,50,,
ROW:,2,0.03050,0.05240,0.03830,0.02520,0.02080,36.14040,45,SFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_q_survcal,50,,
ROW:,3,0.05240,0.07570,0.05940,0.05550,0.04110,37.12370,9,SFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_q_survcal,50,,
ROW:,4,0.07570,0.10060,0.08440,0.00000,999.00000,37.92650,0,SFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_q_survcal,50,,
ROW:,5,0.10060,0.12730,0.11600,0.00000,999.00000,38.66280,0,SFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_q_survcal,50,,
ROW:,6,0.12730,0.15610,0.13710,0.02920,0.09930,39.05550,2,SFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_q_survcal,50,,
ROW:,7,0.15610,0.18720,0.16960,0.03940,0.04980,39.56120,6,SFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_q_survcal,50,,
ROW:,8,0.18720,0.22090,0.21370,-0.02610,0.08740,40.11970,2,SFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_q_survcal,50,,
ROW:,9,0.22090,0.25770,0.23750,-0.01180,0.03140,40.37820,14,SFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_q_survcal,50,,
ROW:,10,0.25770,0.29810,0.27680,-0.03630,0.03150,40.75740,21,SFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_q_survcal,50,,
ROW:,11,0.29810,0.34260,0.32140,0.05000,0.03320,41.13060,19,SFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_q_survcal,50,,
ROW:,12,0.34260,0.39200,0.36820,-0.02230,0.02350,41.47440,37,SFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_q_survcal,50,,
ROW:,13,0.39200,0.44730,0.41750,-0.03830,0.03300,41.79470,23,SFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_q_survcal,50,,
ROW:,14,0.44730,0.50980,0.47910,0.01320,0.03640,42.14920,24,SFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_q_survcal,50,,
ROW:,15,0.50980,0.58110,0.54660,-0.01050,0.03180,42.49130,34,SFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_q_survcal,50,,
ROW:,16,0.58110,0.66360,0.62080,-0.03130,0.02560,42.82440,62,SFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_q_survcal,50,,
ROW:,17,0.66360,0.76050,0.70070,-0.05000,0.02610,43.14240,40,SFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_q_survcal,50,,
ROW:,18,0.76050,0.87650,0.79480,-0.04070,0.04500,43.47530,10,SFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_q_survcal,50,,
ROW:,19,0.87650,1.01910,0.90350,0.00000,999.00000,43.81500,0,SFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_q_survcal,50,,
ROW:,20,1.01910,1.20000,1.10950,0.00000,999.00000,44.36060,0,SFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_q_survcal,50,,
ROW:,1,0.01000,0.03050,0.02120,0.06150,0.01950,34.82580,68,SFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_r_survcal,51,,
ROW:,2,0.03050,0.05240,0.03830,0.02510,0.02080,36.14040,45,SFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_r_survcal,51,,
ROW:,3,0.05240,0.07570,0.05940,0.05510,0.04110,37.12370,9,SFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_r_survcal,51,,
ROW:,4,0.07570,0.10060,0.08440,0.00000,999.00000,37.92650,0,SFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_r_survcal,51,,
ROW:,5,0.10060,0.12730,0.11600,0.00000,999.00000,38.66280,0,SFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_r_survcal,51,,
ROW:,6,0.12730,0.15610,0.13710,0.02940,0.09940,39.05560,2,SFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_r_survcal,51,,
ROW:,7,0.15610,0.18720,0.16960,0.03950,0.04980,39.56120,6,SFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_r_survcal,51,,
ROW:,8,0.18720,0.22090,0.21370,-0.02610,0.08750,40.11970,2,SFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_r_survcal,51,,
ROW:,9,0.22090,0.25770,0.23750,-0.01170,0.03140,40.37820,14,SFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_r_survcal,51,,
ROW:,10,0.25770,0.29810,0.27680,-0.03630,0.03150,40.75740,21,SFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_r_survcal,51,,
ROW:,11,0.29810,0.34260,0.32140,0.05010,0.03320,41.13060,19,SFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_r_survcal,51,,
ROW:,12,0.34260,0.39200,0.36820,-0.02230,0.02350,41.47440,37,SFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_r_survcal,51,,
ROW:,13,0.39200,0.44730,0.41750,-0.03810,0.03300,41.79470,23,SFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_r_survcal,51,,
ROW:,14,0.44730,0.50980,0.47910,0.01330,0.03640,42.14920,24,SFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_r_survcal,51,,
ROW:,15,0.50980,0.58110,0.54660,-0.01040,0.03180,42.49130,34,SFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_r_survcal,51,,
ROW:,16,0.58110,0.66360,0.62080,-0.03130,0.02560,42.82440,62,SFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_r_survcal,51,,
ROW:,17,0.66360,0.76050,0.70070,-0.05000,0.02610,43.14240,40,SFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_r_survcal,51,,
ROW:,18,0.76050,0.87650,0.79480,-0.04060,0.04500,43.47530,10,SFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_r_survcal,51,,
ROW:,19,0.87650,1.01910,0.90350,0.00000,999.00000,43.81500,0,SFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_r_survcal,51,,
ROW:,20,1.01910,1.20000,1.10950,0.00000,999.00000,44.36060,0,SFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_r_survcal,51,,
ROW:,1,0.01000,0.03050,0.02110,0.06360,0.02170,34.81210,69,SFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_s_survcal,52,,
ROW:,2,0.03050,0.05240,0.03830,0.02460,0.02090,36.14030,45,SFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_s_survcal,52,,
ROW:,3,0.05240,0.07570,0.05940,0.05450,0.04130,37.12370,9,SFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_s_survcal,52,,
ROW:,4,0.07570,0.10060,0.08440,0.00000,999.00000,37.92650,0,SFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_s_survcal,52,,
ROW:,5,0.10060,0.12730,0.11600,0.00000,999.00000,38.66280,0,SFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_s_survcal,52,,
ROW:,6,0.12730,0.15610,0.13710,0.03140,0.10950,39.05590,2,SFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_s_survcal,52,,
ROW:,7,0.15610,0.18720,0.16960,0.03970,0.05000,39.56130,6,SFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_s_survcal,52,,
ROW:,8,0.18720,0.22090,0.21370,-0.02780,0.08790,40.11970,2,SFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_s_survcal,52,,
ROW:,9,0.22090,0.25770,0.23750,-0.01120,0.03530,40.37820,14,SFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_s_survcal,52,,
ROW:,10,0.25770,0.29810,0.27680,-0.03700,0.03170,40.75750,21,SFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_s_survcal,52,,
ROW:,11,0.29810,0.34260,0.32140,0.04970,0.03330,41.13070,19,SFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_s_survcal,52,,
ROW:,12,0.34260,0.39200,0.36820,-0.02250,0.02360,41.47430,37,SFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_s_survcal,52,,
ROW:,13,0.39200,0.44730,0.41750,-0.03840,0.03320,41.79470,23,SFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_s_survcal,52,,
ROW:,14,0.44730,0.50980,0.47910,0.01290,0.03650,42.14920,24,SFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_s_survcal,52,,
ROW:,15,0.50980,0.58110,0.54660,-0.01150,0.03200,42.49130,34,SFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_s_survcal,52,,
ROW:,16,0.58110,0.66360,0.62090,-0.03190,0.02570,42.82440,62,SFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_s_survcal,52,,
ROW:,17,0.66360,0.76050,0.70060,-0.05120,0.02890,43.14240,40,SFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_s_survcal,52,,
ROW:,18,0.76050,0.87650,0.79480,-0.04210,0.05070,43.47530,10,SFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_s_survcal,52,,
ROW:,19,0.87650,1.01910,0.90350,0.00000,999.00000,43.81500,0,SFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_s_survcal,52,,
ROW:,20,1.01910,1.20000,1.10950,0.00000,999.00000,44.36060,0,SFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_s_survcal,52,,
ROW:,1,0.01000,0.03050,0.02110,0.06360,0.02170,34.81210,69,SFIELD,1,DEFAULT,0,lowz_CFAS_ZP_b_survcal,53,,
ROW:,2,0.03050,0.05240,0.03830,0.02460,0.02090,36.14030,45,SFIELD,1,DEFAULT,0,lowz_CFAS_ZP_b_survcal,53,,
ROW:,3,0.05240,0.07570,0.05940,0.05450,0.04130,37.12370,9,SFIELD,1,DEFAULT,0,lowz_CFAS_ZP_b_survcal,53,,
ROW:,4,0.07570,0.10060,0.08440,0.00000,999.00000,37.92650,0,SFIELD,1,DEFAULT,0,lowz_CFAS_ZP_b_survcal,53,,
ROW:,5,0.10060,0.12730,0.11600,0.00000,999.00000,38.66280,0,SFIELD,1,DEFAULT,0,lowz_CFAS_ZP_b_survcal,53,,
ROW:,6,0.12730,0.15610,0.13710,0.03140,0.10950,39.05590,2,SFIELD,1,DEFAULT,0,lowz_CFAS_ZP_b_survcal,53,,
ROW:,7,0.15610,0.18720,0.16960,0.03970,0.05000,39.56130,6,SFIELD,1,DEFAULT,0,lowz_CFAS_ZP_b_survcal,53,,
ROW:,8,0.18720,0.22090,0.21370,-0.02780,0.08790,40.11970,2,SFIELD,1,DEFAULT,0,lowz_CFAS_ZP_b_survcal,53,,
ROW:,9,0.22090,0.25770,0.23750,-0.01120,0.03530,40.37820,14,SFIELD,1,DEFAULT,0,lowz_CFAS_ZP_b_survcal,53,,
ROW:,10,0.25770,0.29810,0.27680,-0.03700,0.03170,40.75750,21,SFIELD,1,DEFAULT,0,lowz_CFAS_ZP_b_survcal,53,,
ROW:,11,0.29810,0.34260,0.32140,0.04970,0.03330,41.13070,19,SFIELD,1,DEFAULT,0,lowz_CFAS_ZP_b_survcal,53,,
ROW:,12,0.34260,0.39200,0.36820,-0.02250,0.02360,41.47430,37,SFIELD,1,DEFAULT,0,lowz_CFAS_ZP_b_survcal,53,,
ROW:,13,0.39200,0.44730,0.41750,-0.03840,0.03320,41.79470,23,SFIELD,1,DEFAULT,0,lowz_CFAS_ZP_b_survcal,53,,
ROW:,14,0.44730,0.50980,0.47910,0.01290,0.03650,42.14920,24,SFIELD,1,DEFAULT,0,lowz_CFAS_ZP_b_survcal,53,,
ROW:,15,0.50980,0.58110,0.54660,-0.01150,0.03200,42.49130,34,SFIELD,1,DEFAULT,0,lowz_CFAS_ZP_b_survcal,53,,
ROW:,16,0.58110,0.66360,0.62090,-0.03190,0.02570,42.82440,62,SFIELD,1,DEFAULT,0,lowz_CFAS_ZP_b_survcal,53,,
ROW:,17,0.66360,0.76050,0.70060,-0.05120,0.02890,43.14240,40,SFIELD,1,DEFAULT,0,lowz_CFAS_ZP_b_survcal,53,,
ROW:,18,0.76050,0.87650,0.79480,-0.04210,0.05070,43.47530,10,SFIELD,1,DEFAULT,0,lowz_CFAS_ZP_b_survcal,53,,
ROW:,19,0.87650,1.01910,0.90350,0.00000,999.00000,43.81500,0,SFIELD,1,DEFAULT,0,lowz_CFAS_ZP_b_survcal,53,,
ROW:,20,1.01910,1.20000,1.10950,0.00000,999.00000,44.36060,0,SFIELD,1,DEFAULT,0,lowz_CFAS_ZP_b_survcal,53,,
ROW:,1,0.01000,0.03050,0.02110,0.06380,0.02170,34.81210,68,SFIELD,1,DEFAULT,0,lowz_CFAS_ZP_c_survcal,54,,
ROW:,2,0.03050,0.05240,0.03830,0.02480,0.02090,36.14030,44,SFIELD,1,DEFAULT,0,lowz_CFAS_ZP_c_survcal,54,,
ROW:,3,0.05240,0.07570,0.05940,0.05470,0.04130,37.12370,9,SFIELD,1,DEFAULT,0,lowz_CFAS_ZP_c_survcal,54,,
ROW:,4,0.07570,0.10060,0.08440,0.00000,999.00000,37.92650,0,SFIELD,1,DEFAULT,0,lowz_CFAS_ZP_c_survcal,54,,
ROW:,5,0.10060,0.12730,0.11600,0.00000,999.00000,38.66280,0,SFIELD,1,DEFAULT,0,lowz_CFAS_ZP_c_survcal,54,,
ROW:,6,0.12730,0.15610,0.13710,0.03160,0.10950,39.05590,2,SFIELD,1,DEFAULT,0,lowz_CFAS_ZP_c_survcal,54,,
ROW:,7,0.15610,0.18720,0.16960,0.03990,0.05000,39.56130,6,SFIELD,1,DEFAULT,0,lowz_CFAS_ZP_c_survcal,54,,
ROW:,8,0.18720,0.22090,0.21370,-0.02760,0.08790,40.11970,2,SFIELD,1,DEFAULT,0,lowz_CFAS_ZP_c_survcal,54,,
ROW:,9,0.22090,0.25770,0.23750,-0.01100,0.03530,40.37820,14,SFIELD,1,DEFAULT,0,lowz_CFAS_ZP_c_survcal,54,,
ROW:,10,0.25770,0.29810,0.27680,-0.03680,0.03170,40.75750,21,SFIELD,1,DEFAULT,0,lowz_CFAS_ZP_c_survcal,54,,
ROW:,11,0.29810,0.34260,0.32140,0.04990,0.03330,41.13070,19,SFIELD,1,DEFAULT,0,lowz_CFAS_ZP_c_survcal,54,,
ROW:,12,0.34260,0.39200,0.36820,-0.02230,0.02360,41.47430,37,SFIELD,1,DEFAULT,0,lowz_CFAS_ZP_c_survcal,54,,
ROW:,13,0.39200,0.44730,0.41750,-0.03820,0.03320,41.79470,23,SFIELD,1,DEFAULT,0,lowz_CFAS_ZP_c_survcal,54,,
ROW:,14,0.44730,0.50980,0.47910,0.01310,0.03650,42.14920,24,SFIELD,1,DEFAULT,0,lowz_CFAS_ZP_c_survcal,54,,
ROW:,15,0.50980,0.58110,0.54660,-0.01120,0.03200,42.49130,34,SFIELD,1,DEFAULT,0,lowz_CFAS_ZP_c_survcal,54,,
ROW:,16,0.58110,0.66360,0.62090,-0.03160,0.02570,42.82440,62,SFIELD,1,DEFAULT,0,lowz_CFAS_ZP_c_survcal,54,,
ROW:,17,0.66360,0.76050,0.70060,-0.05100,0.02890,43.14240,40,SFIELD,1,DEFAULT,0,lowz_CFAS_ZP_c_survcal,54,,
ROW:,18,0.76050,0.87650,0.79480,-0.04190,0.05070,43.47530,10,SFIELD,1,DEFAULT,0,lowz_CFAS_ZP_c_survcal,54,,
ROW:,19,0.87650,1.01910,0.90350,0.00000,999.00000,43.81500,0,SFIELD,1,DEFAULT,0,lowz_CFAS_ZP_c_survcal,54,,
ROW:,20,1.01910,1.20000,1.10950,0.00000,999.00000,44.36060,0,SFIELD,1,DEFAULT,0,lowz_CFAS_ZP_c_survcal,54,,
ROW:,1,0.01000,0.03050,0.02110,0.06360,0.02170,34.81210,69,SFIELD,1,DEFAULT,0,lowz_CFAS_ZP_d_survcal,55,,
ROW:,2,0.03050,0.05240,0.03830,0.02460,0.02090,36.14030,45,SFIELD,1,DEFAULT,0,lowz_CFAS_ZP_d_survcal,55,,
ROW:,3,0.05240,0.07570,0.05940,0.05450,0.04130,37.12370,9,SFIELD,1,DEFAULT,0,lowz_CFAS_ZP_d_survcal,55,,
ROW:,4,0.07570,0.10060,0.08440,0.00000,999.00000,37.92650,0,SFIELD,1,DEFAULT,0,lowz_CFAS_ZP_d_survcal,55,,
ROW:,5,0.10060,0.12730,0.11600,0.00000,999.00000,38.66280,0,SFIELD,1,DEFAULT,0,lowz_CFAS_ZP_d_survcal,55,,
ROW:,6,0.12730,0.15610,0.13710,0.03140,0.10950,39.05590,2,SFIELD,1,DEFAULT,0,lowz_CFAS_ZP_d_survcal,55,,
ROW:,7,0.15610,0.18720,0.16960,0.03970,0.05000,39.56130,6,SFIELD,1,DEFAULT,0,lowz_CFAS_ZP_d_survcal,55,,
ROW:,8,0.18720,0.22090,0.21370,-0.02780,0.08790,40.11970,2,SFIELD,1,DEFAULT,0,lowz_CFAS_ZP_d_survcal,55,,
ROW:,9,0.22090,0.25770,0.23750,-0.01120,0.03530,40.37820,14,SFIELD,1,DEFAULT,0,lowz_CFAS_ZP_d_survcal,55,,
ROW:,10,0.25770,0.29810,0.27680,-0.03700,0.03170,40.75750,21,SFIELD,1,DEFAULT,0,lowz_CFAS_ZP_d_survcal,55,,
ROW:,11,0.29810,0.34260,0.32140,0.04970,0.03330,41.13070,19,SFIELD,1,DEFAULT,0,lowz_CFAS_ZP_d_survcal,55,,
ROW:,12,0.34260,0.39200,0.36820,-0.02250,0.02360,41.47430,37,SFIELD,1,DEFAULT,0,lowz_CFAS_ZP_d_survcal,55,,
ROW:,13,0.39200,0.44730,0.41750,-0.03840,0.03320,41.79470,23,SFIELD,1,DEFAULT,0,lowz_CFAS_ZP_d_survcal,55,,
ROW:,14,0.44730,0.50980,0.47910,0.01290,0.03650,42.14920,24,SFIELD,1,DEFAULT,0,lowz_CFAS_ZP_d_survcal,55,,
ROW:,15,0.50980,0.58110,0.54660,-0.01150,0.03200,42.49130,34,SFIELD,1,DEFAULT,0,lowz_CFAS_ZP_d_survcal,55,,
ROW:,16,0.58110,0.66360,0.62090,-0.03190,0.02570,42.82440,62,SFIELD,1,DEFAULT,0,lowz_CFAS_ZP_d_survcal,55,,
ROW:,17,0.66360,0.76050,0.70060,-0.05120,0.02890,43.14240,40,SFIELD,1,DEFAULT,0,lowz_CFAS_ZP_d_survcal,55,,
ROW:,18,0.76050,0.87650,0.79480,-0.04210,0.05070,43.47530,10,SFIELD,1,DEFAULT,0,lowz_CFAS_ZP_d_survcal,55,,
ROW:,19,0.87650,1.01910,0.90350,0.00000,999.00000,43.81500,0,SFIELD,1,DEFAULT,0,lowz_CFAS_ZP_d_survcal,55,,
ROW:,20,1.01910,1.20000,1.10950,0.00000,999.00000,44.36060,0,SFIELD,1,DEFAULT,0,lowz_CFAS_ZP_d_survcal,55,,
ROW:,1,0.01000,0.03050,0.02110,0.06360,0.02170,34.81210,69,SFIELD,1,DEFAULT,0,lowz_CFAS_ZP_e_survcal,56,,
ROW:,2,0.03050,0.05240,0.03830,0.02460,0.02090,36.14030,45,SFIELD,1,DEFAULT,0,lowz_CFAS_ZP_e_survcal,56,,
ROW:,3,0.05240,0.07570,0.05940,0.05450,0.04130,37.12370,9,SFIELD,1,DEFAULT,0,lowz_CFAS_ZP_e_survcal,56,,
ROW:,4,0.07570,0.10060,0.08440,0.00000,999.00000,37.92650,0,SFIELD,1,DEFAULT,0,lowz_CFAS_ZP_e_survcal,56,,
ROW:,5,0.10060,0.12730,0.11600,0.00000,999.00000,38.66280,0,SFIELD,1,DEFAULT,0,lowz_CFAS_ZP_e_survcal,56,,
ROW:,6,0.12730,0.15610,0.13710,0.03140,0.10950,39.05590,2,SFIELD,1,DEFAULT,0,lowz_CFAS_ZP_e_survcal,56,,
ROW:,7,0.15610,0.18720,0.16960,0.03970,0.05000,39.56130,6,SFIELD,1,DEFAULT,0,lowz_CFAS_ZP_e_survcal,56,,
ROW:,8,0.18720,0.22090,0.21370,-0.02780,0.08790,40.11970,2,SFIELD,1,DEFAULT,0,lowz_CFAS_ZP_e_survcal,56,,
ROW:,9,0.22090,0.25770,0.23750,-0.01120,0.03530,40.37820,14,SFIELD,1,DEFAULT,0,lowz_CFAS_ZP_e_survcal,56,,
ROW:,10,0.25770,0.29810,0.27680,-0.03700,0.03170,40.75750,21,SFIELD,1,DEFAULT,0,lowz_CFAS_ZP_e_survcal,56,,
ROW:,11,0.29810,0.34260,0.32140,0.04970,0.03330,41.13070,19,SFIELD,1,DEFAULT,0,lowz_CFAS_ZP_e_survcal,56,,
ROW:,12,0.34260,0.39200,0.36820,-0.02250,0.02360,41.47430,37,SFIELD,1,DEFAULT,0,lowz_CFAS_ZP_e_survcal,56,,
ROW:,13,0.39200,0.44730,0.41750,-0.03840,0.03320,41.79470,23,SFIELD,1,DEFAULT,0,lowz_CFAS_ZP_e_survcal,56,,
ROW:,14,0.44730,0.50980,0.47910,0.01290,0.03650,42.14920,24,SFIELD,1,DEFAULT,0,lowz_CFAS_ZP_e_survcal,56,,
ROW:,15,0.50980,0.58110,0.54660,-0.01150,0.03200,42.49130,34,SFIELD,1,DEFAULT,0,lowz_CFAS_ZP_e_survcal,56,,
ROW:,16,0.58110,0.66360,0.62090,-0.03190,0.02570,42.82440,62,SFIELD,1,DEFAULT,0,lowz_CFAS_ZP_e_survcal,56,,
ROW:,17,0.66360,0.76050,0.70060,-0.05120,0.02890,43.14240,40,SFIELD,1,DEFAULT,0,lowz_CFAS_ZP_e_survcal,56,,
ROW:,18,0.76050,0.87650,0.79480,-0.04210,0.05070,43.47530,10,SFIELD,1,DEFAULT,0,lowz_CFAS_ZP_e_survcal,56,,
ROW:,19,0.87650,1.01910,0.90350,0.00000,999.00000,43.81500,0,SFIELD,1,DEFAULT,0,lowz_CFAS_ZP_e_survcal,56,,
ROW:,20,1.01910,1.20000,1.10950,0.00000,999.00000,44.36060,0,SFIELD,1,DEFAULT,0,lowz_CFAS_ZP_e_survcal,56,,
ROW:,1,0.01000,0.03050,0.02110,0.06360,0.02170,34.81210,69,SFIELD,1,DEFAULT,0,lowz_CFAS_WAVE_b_survcal,57,,
ROW:,2,0.03050,0.05240,0.03830,0.02460,0.02090,36.14030,45,SFIELD,1,DEFAULT,0,lowz_CFAS_WAVE_b_survcal,57,,
ROW:,3,0.05240,0.07570,0.05940,0.05450,0.04130,37.12370,9,SFIELD,1,DEFAULT,0,lowz_CFAS_WAVE_b_survcal,57,,
ROW:,4,0.07570,0.10060,0.08440,0.00000,999.00000,37.92650,0,SFIELD,1,DEFAULT,0,lowz_CFAS_WAVE_b_survcal,57,,
ROW:,5,0.10060,0.12730,0.11600,0.00000,999.00000,38.66280,0,SFIELD,1,DEFAULT,0,lowz_CFAS_WAVE_b_survcal,57,,
ROW:,6,0.12730,0.15610,0.13710,0.03140,0.10950,39.05590,2,SFIELD,1,DEFAULT,0,lowz_CFAS_WAVE_b_survcal,57,,
ROW:,7,0.15610,0.18720,0.16960,0.03970,0.05000,39.56130,6,SFIELD,1,DEFAULT,0,lowz_CFAS_WAVE_b_survcal,57,,
ROW:,8,0.18720,0.22090,0.21370,-0.02780,0.08790,40.11970,2,SFIELD,1,DEFAULT,0,lowz_CFAS_WAVE_b_survcal,57,,
ROW:,9,0.22090,0.25770,0.23750,-0.01120,0.03530,40.37820,14,SFIELD,1,DEFAULT,0,lowz_CFAS_WAVE_b_survcal,57,,
ROW:,10,0.25770,0.29810,0.27680,-0.03700,0.03170,40.75750,21,SFIELD,1,DEFAULT,0,lowz_CFAS_WAVE_b_survcal,57,,
ROW:,11,0.29810,0.34260,0.32140,0.04970,0.03330,41.13070,19,SFIELD,1,DEFAULT,0,lowz_CFAS_WAVE_b_survcal,57,,
ROW:,12,0.34260,0.39200,0.36820,-0.02250,0.02360,41.47430,37,SFIELD,1,DEFAULT,0,lowz_CFAS_WAVE_b_survcal,57,,
